stress,lambda_value,n_star,w_star,q_star,zero_mode,max_real_growth,eigenvalues_real,eigenvalues_imag,within_discrete_mode_range,notes
0.11765625,20.584139209003194,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.10861988797726056,-4.744754743;-0.2472973463;-0.108619888,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,20.92158411406882,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.1102428778565307,-4.748129325;-0.2507358976;-0.1102428779,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,21.259029019134445,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.11186744572679884,-4.751503906;-0.254172871;-0.1118674457,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,21.596473924200073,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.11349353205640349,-4.754878487;-0.2576083261;-0.1134935321,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,21.9339188292657,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.11512108036368643,-4.758253069;-0.2610423192;-0.1151210804,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,22.271363734331324,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.11675003701880045,-4.76162765;-0.2644749041;-0.116750037,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,22.60880863939695,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.11838035106113859,-4.765002231;-0.2679061318;-0.1183803511,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,22.94625354446258,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.12001197403093834,-4.768376811;-0.2713360506;-0.120011974,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,23.283698449528202,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.12164485981376771,-4.771751392;-0.2747647066;-0.1216448598,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,23.62114335459383,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.12327896449673524,-4.775125973;-0.2781921439;-0.1232789645,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,23.958588259659454,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.12491424623538548,-4.778500554;-0.2816184042;-0.1249142462,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,24.29603316472508,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.12655066513034732,-4.781875134;-0.2850435275;-0.1265506651,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,24.63347806979071,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.1281881831128957,-4.785249714;-0.2884675517;-0.1281881831,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,24.970922974856332,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.12982676383866973,-4.788624295;-0.2918905133;-0.1298267638,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,25.30836787992196,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.1314663725888656,-4.791998875;-0.295312447;-0.1314663726,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
